4665,203
4670,207
4675,202
4680,201
4685,211
4690,221
4695,206
4700,212
4705,212
4710,199
4715,215
4720,210
4725,212
4730,215
4735,215
4740,230
4745,221
4750,218
4755,209
4760,225
4765,218
4770,213
4775,232
4780,215
4785,219
4790,228
4795,229
4800,225
4805,228
4810,227
4815,226
4820,227
4825,244
4830,227
4835,234
4840,232
4845,237
4850,241
4855,233
4860,231
4865,235
4870,231
4875,235
4880,240
4885,247
4890,240
4895,250
4900,238
4905,238
4910,234
4915,237
4920,241
4925,241
4930,239
4935,235
4940,248
4945,245
4950,248
4955,253
4960,255
4965,247
4970,246
4975,255
4980,249
4985,245
4990,254
4995,256
5000,238
5005,239
5010,253
5015,249
5020,242
5025,256
5030,255
5035,248
5040,254
5045,255
5050,256
5055,254
5060,249
5065,261
5070,254
5075,251
5080,254
5085,259
5090,263
5095,246
5100,255
5105,258
5110,254
5115,253
5120,249
5125,258
5130,262
5135,249
5140,254
5145,256
5150,244
5155,256
5160,265
5165,247
5170,246
5175,252
5180,249
5185,260
5190,257
5195,266
5200,266
5205,266
5210,258
5215,267
5220,259
5225,263
5230,254
5235,263
5240,265
5245,259
5250,268
5255,262
5260,243
5265,258
5270,254
5275,255
5280,260
5285,246
5290,247
5295,247
5300,255
5305,258
5310,260
5315,261
5320,261
5325,256
5330,248
5335,258
5340,247
5345,244
5350,260
5355,247
5360,248
5365,244
5370,248
5375,249
5380,247
5385,255
5390,247
5395,246
5400,249
5405,244
5410,238
5415,248
5420,239
5425,231
5430,227
5435,224
5440,229
5445,241
5450,218
5455,217
5460,226
5465,218
5470,230
5475,224
5480,213
5485,205
5490,204
5495,212
5500,203
5505,198
5510,202
5515,202
5520,189
5525,196
5530,202
5535,202
5540,192
5545,189
5550,203
5555,188
5560,184
5565,180
5570,182
5575,174
5580,179
5585,178
5590,170
5595,183
5600,177
5605,179
5610,181
5615,183
5620,174
5625,173
5630,164
5635,167
5640,168
5645,160
5650,165
5655,156
5660,154
5665,149
5670,161
5675,147
5680,145
5685,148
5690,146
5695,147
5700,141
5705,136
5710,135
5715,135
5720,133
5725,135
5730,126
5735,137
5740,134
5745,129
5750,128
5755,119
5760,129
5765,129
5770,128
5775,121
5780,123
5785,122
5790,121
5795,114
5800,114
5805,117
5810,116
5815,74
5820,0
5825,0
